"canonical_url","date_published","domain","from_user_id","from_user_screen_name","id","is_mention","site_type","title","to_user_id","to_user_screen_name","tweet_created_at","tweet_id","tweet_type","url_id","tag"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","17469289","nypost",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1213475062893821953","BanonJv","2020-11-09T15:14:26.000Z","1325819042544881666","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1125737829009633281","Kat51481190",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","19211550","gatewaypundit","2020-11-09T23:34:37.000Z","1325944917382864897","reply",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","565594253","megvanhoozer",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","20545835","newsmax","2020-11-10T01:25:14.000Z","1325972752340295686","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1164329457793957890","PepeMatter",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","44947183","sylvielaflamme","2020-11-10T07:08:01.000Z","1326059018058690560","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","3063799313","Park_Of_America","2020-11-10T04:03:30.000Z","1326012581631418369","retweet",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","38495835","marklevinshow","2020-11-10T13:43:29.000Z","1326158539686023168","quote",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","91882544","DineshDSouza","2020-11-10T13:44:38.000Z","1326158831056023552","quote",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1201938862160920577","KeepDON45","2020-11-10T06:52:05.000Z","1326055008060764160","retweet",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1195727232066564096","JaniceT41402230","2020-11-10T05:50:03.000Z","1326039395233837056","retweet",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","432620052","bigbarnicle","2020-11-10T06:28:57.000Z","1326049185452285952","quote",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1031101224","mooresj65","2020-11-10T06:30:58.000Z","1326049694062170113","retweet",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","2694326154","rochampedro","2020-11-10T11:35:15.000Z","1326126269155725313","retweet",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","37066992","stormmy2217","2020-11-10T12:37:18.000Z","1326141885841354755","retweet",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","243901502","Pro201mulk","2020-11-09T22:29:23.000Z","1325928499920637955","quote",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","243901502","Pro201mulk","2020-11-09T22:29:33.000Z","1325928539863085058","retweet",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","243901502","Pro201mulk","2020-11-09T22:30:28.000Z","1325928773225734144","quote",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","728665425148452864","for_trum3","2020-11-09T22:46:43.000Z","1325932863615762432","retweet",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","396868550","BeNosey","2020-11-09T22:12:05.000Z","1325924144651833344","retweet",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1022862524423778304","_Jeremy_Clark_","2020-11-09T22:15:45.000Z","1325925070192193537","quote",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1321204629141676032","nesara2021","2020-11-09T22:23:26.000Z","1325927001916633092","retweet",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1297242254340489217","MrRee1974","2020-11-09T22:16:00.000Z","1325925129910706177","retweet",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","2158373943","normanbowes33",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1234011177363083264","Rencia17Dev","2020-11-09T22:17:02.000Z","1325925391270375425","retweet",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1297610478055809024","THEONE74910858",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","881340532638789633","a_snickers77","2020-11-10T02:17:39.000Z","1325985945754218501","retweet",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1297610478055809024","THEONE74910858",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","176815973","minny5ca","2020-11-10T02:18:30.000Z","1325986160447946752","retweet",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1297610478055809024","THEONE74910858",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1283250939974098944","CryptoSuzyMarie","2020-11-10T16:14:12.000Z","1326196471457341440","quote",97207497,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","47268133","pebblesgg","2020-11-10T03:56:11.000Z","1326010741112102915","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","47268133","pebblesgg","2020-11-10T02:50:29.000Z","1325994206960242688","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1093774442264707072","VincentCrypt46","2020-11-10T01:25:08.000Z","1325972729690877953","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1242050687271395328","stormis_us","2020-11-10T01:21:27.000Z","1325971799637516288","origin",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1242050687271395328","stormis_us","2020-11-10T01:23:32.000Z","1325972326194831360","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1242050687271395328","stormis_us","2020-11-10T01:50:12.000Z","1325979035151835144","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1294174956427907072","re5iGam","2020-11-10T01:21:27.000Z","1325971799637516288","origin",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","240454812","GenFlynn","2020-11-10T01:21:27.000Z","1325971799637516288","origin",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","63327519","Qtah17","2020-11-10T01:21:27.000Z","1325971799637516288","origin",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","83932539","prayingmedic","2020-11-10T01:21:27.000Z","1325971799637516288","origin",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","794413950","EdwinRefit","2020-11-10T01:26:26.000Z","1325973055215054848","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1255887555570081794","etonline3","2020-11-10T01:35:58.000Z","1325975453362950145","retweet",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","810893169516638208","Beebop562","2020-11-10T01:32:30.000Z","1325974581853630464","retweet",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","21513544","Bulseye448","2020-11-10T01:30:58.000Z","1325974195679993858","retweet",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1219377021685395456","WhipLash347","2020-11-10T02:09:26.000Z","1325983876444016642","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","905549679986966529","Notblind2thetru","2020-11-10T02:09:43.000Z","1325983949076787202","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1201938862160920577","KeepDON45","2020-11-10T02:16:43.000Z","1325985708797005825","retweet",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1317090009283952640","TuftsSusan","2020-11-10T02:03:01.000Z","1325982264086437895","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","898228644811743233","KellyOrfield","2020-11-10T02:04:09.000Z","1325982546811777024","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","797762330","shepard_kriste","2020-11-10T02:04:33.000Z","1325982646984462336","retweet",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","959148888916680705","lr_sauri","2020-11-10T01:39:45.000Z","1325976404891037697","retweet",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1256719685938302977","StoughtonRobin","2020-11-10T01:39:56.000Z","1325976454463680512","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","801962070","StevePieczenik","2020-11-10T01:49:47.000Z","1325978930508017666","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","3391041244","gervais_katumba","2020-11-10T01:52:03.000Z","1325979503764631554","retweet",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","4905152464","Chris84962023","2020-11-10T16:28:44.000Z","1326200126046662656","retweet",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","1293152683184988160","candjcarp",2176949,FALSE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","978818585165414401","canadaqwarrior","2020-11-10T11:58:42.000Z","1326132171875250178","retweet",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","47268133","pebblesgg",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","2333707213","X22Report","2020-11-10T03:56:11.000Z","1326010741112102915","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","47268133","pebblesgg",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","63327519","Qtah17","2020-11-10T02:49:32.000Z","1325993967234768896","reply",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","47268133","pebblesgg",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","83932539","prayingmedic","2020-11-10T02:49:32.000Z","1325993967234768896","reply",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","47268133","pebblesgg",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","25073877","realDonaldTrump","2020-11-10T02:50:29.000Z","1325994206960242688","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","47268133","pebblesgg",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","39344374","DonaldJTrumpJr","2020-11-10T02:50:29.000Z","1325994206960242688","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","47268133","pebblesgg",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","39349894","EricTrump","2020-11-10T02:50:29.000Z","1325994206960242688","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","47268133","pebblesgg",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","770781940341288960","RudyGiuliani","2020-11-10T02:50:29.000Z","1325994206960242688","quote",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","47268133","pebblesgg",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","240454812","GenFlynn","2020-11-10T02:49:32.000Z","1325993967234768896","reply",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","47268133","pebblesgg",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1294174956427907072","re5iGam","2020-11-10T02:49:32.000Z","1325993967234768896","reply",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","47268133","pebblesgg",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1293152683184988160","candjcarp","2020-11-10T02:49:32.000Z","1325993967234768896","reply",97144055,"clickbait"
"https://beforeitsnews.com/politics/2020/11/trump-win-validated-by-quantum-blockchain-system-recount-of-votes-3217468.html","2020-11-08T20:01:48.000Z","beforeitsnews.com","47268133","pebblesgg",2176949,TRUE,"claim","Trump Win Validated by Quantum Blockchain System Recount of Votes | Politics","1242050687271395328","stormis_us","2020-11-10T02:49:32.000Z","1325993967234768896","reply",97144055,"clickbait"
